household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural,risk_score,risk_tier,top_drivers,intervention
HH00001,-1.955656,30.047895,Nyarugenge,Gitega,2,5.0,piped,open_defecation,low,urban,0.7201410219016756,high,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01493,-2.020264,30.084647,Kicukiro,Niboye,1,3.0,protected_well,basic,high,urban,0.13666397177471287,low,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01494,-2.045592,30.091096,Kicukiro,Niboye,0,3.0,piped,basic,high,urban,0.02992293201888286,low,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01495,-2.020953,30.139537,Kicukiro,Gahanga,2,2.0,piped,basic,low,urban,0.48962169335182865,moderate,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01496,-2.042982,30.06212,Kicukiro,Niboye,3,5.0,unprotected_well,improved,medium,urban,0.2841381136866709,low,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01497,-2.046549,30.124641,Kicukiro,Gahanga,3,3.0,piped,improved,medium,urban,0.06788593628500648,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01498,-1.971381,30.063558,Kicukiro,Masaka,2,4.0,river_lake,improved,low,urban,0.8439682700955388,critical,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01499,-2.015929,30.091294,Kicukiro,Niboye,2,4.0,piped,basic,high,urban,0.03430742320130574,low,Sanitation access | Number of children under 5 | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01500,-2.013024,30.12384,Kicukiro,Gahanga,2,5.0,piped,improved,medium,urban,0.019285137401230192,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01501,-2.039196,30.111999,Kicukiro,Gahanga,5,2.0,unprotected_well,improved,medium,rural,0.7483263419882908,high,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01502,-2.037875,30.128229,Kicukiro,Gahanga,0,4.0,unprotected_well,improved,medium,urban,0.20125233325653674,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01503,-2.019233,30.105235,Kicukiro,Gahanga,0,2.0,piped,improved,medium,urban,0.043772752114178734,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01504,-2.002187,30.089771,Kicukiro,Masaka,1,5.0,piped,improved,medium,urban,0.014098639948794895,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01505,-1.982424,30.064939,Kicukiro,Masaka,3,2.0,unprotected_well,improved,very_low,urban,0.9417987989563628,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01506,-1.994714,30.133137,Kicukiro,Masaka,1,5.0,piped,improved,medium,urban,0.014098639948794895,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01507,-2.010574,30.136062,Kicukiro,Gahanga,3,3.0,unprotected_well,limited,very_low,rural,0.9915244431843883,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01508,-1.970111,30.10998,Kicukiro,Masaka,1,1.0,protected_well,open_defecation,high,rural,0.8164243057094165,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01509,-1.97976,30.073823,Kicukiro,Masaka,0,3.0,piped,improved,medium,urban,0.027153346964811826,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01510,-2.038852,30.073813,Kicukiro,Niboye,0,4.0,piped,improved,low,urban,0.054006239410715015,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01511,-2.04801,30.095349,Kicukiro,Niboye,2,3.0,river_lake,basic,very_low,urban,0.9891933439914586,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01512,-2.045219,30.104595,Kicukiro,Gahanga,0,5.0,piped,improved,medium,urban,0.010300786152669068,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01513,-2.03532,30.111807,Kicukiro,Gahanga,0,4.0,protected_well,improved,low,urban,0.1768205085788605,low,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01514,-2.006487,30.060413,Kicukiro,Niboye,1,2.0,piped,improved,high,urban,0.019139050063075445,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01515,-1.963477,30.076037,Kicukiro,Masaka,2,2.0,piped,limited,medium,urban,0.5058925878142484,moderate,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01516,-1.976761,30.141098,Kicukiro,Masaka,3,4.0,piped,limited,low,urban,0.6317629601014108,high,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01517,-2.044202,30.101204,Kicukiro,Niboye,0,2.0,piped,improved,low,urban,0.13247008469772542,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01518,-2.037064,30.087194,Kicukiro,Niboye,1,3.0,piped,improved,medium,urban,0.03698996102412804,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01519,-1.973224,30.073145,Kicukiro,Masaka,3,3.0,piped,improved,medium,urban,0.06788593628500648,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01520,-1.965801,30.119181,Kicukiro,Masaka,3,3.0,unprotected_well,basic,high,urban,0.5228617787499841,moderate,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01521,-1.997565,30.073541,Kicukiro,Masaka,2,5.0,protected_well,improved,low,urban,0.19864664038857183,low,Income level | Water source quality | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01522,-2.041542,30.109984,Kicukiro,Gahanga,3,2.0,piped,limited,medium,urban,0.5794488758659326,high,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01523,-2.027092,30.094695,Kicukiro,Niboye,3,3.0,river_lake,open_defecation,medium,rural,0.9928185480169406,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01524,-2.046525,30.134181,Kicukiro,Gahanga,3,4.0,unprotected_well,improved,high,urban,0.1690143816283808,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01525,-2.017553,30.141147,Kicukiro,Gahanga,1,2.0,piped,improved,medium,urban,0.059277341300926746,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01526,-2.011782,30.072456,Kicukiro,Niboye,1,2.0,protected_well,basic,medium,rural,0.44271517500129304,moderate,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01527,-2.038483,30.134057,Kicukiro,Gahanga,4,1.0,unprotected_well,open_defecation,very_low,rural,0.9992726736699445,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01528,-2.016266,30.103959,Kicukiro,Gahanga,0,4.0,piped,improved,low,urban,0.054006239410715015,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01529,-2.020626,30.071038,Kicukiro,Niboye,3,3.0,unprotected_well,basic,medium,urban,0.7698666049787275,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01530,-2.015932,30.120955,Kicukiro,Gahanga,0,1.0,protected_well,improved,medium,rural,0.21899960976936672,low,Meal frequency (low) | Water source quality | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01531,-2.011429,30.138917,Kicukiro,Gahanga,1,2.0,unprotected_well,basic,low,urban,0.9038568709584363,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01532,-2.037399,30.081366,Kicukiro,Niboye,2,2.0,river_lake,limited,medium,urban,0.980111371654328,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01533,-2.003732,30.073322,Kicukiro,Masaka,1,2.0,protected_well,improved,high,urban,0.06876846979089071,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01534,-1.987275,30.104696,Kicukiro,Masaka,3,5.0,piped,improved,low,urban,0.08321545406857253,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01535,-2.049836,30.096692,Kicukiro,Niboye,3,3.0,piped,improved,very_low,urban,0.4315011968923158,moderate,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01536,-2.038051,30.118895,Kicukiro,Gahanga,2,4.0,river_lake,improved,medium,urban,0.6288207734185006,high,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01537,-2.011259,30.058706,Kicukiro,Niboye,0,3.0,unprotected_well,basic,high,urban,0.3059544448956611,low,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01538,-1.977896,30.10999,Kicukiro,Masaka,0,1.0,piped,improved,very_low,rural,0.4388307878507688,moderate,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01539,-2.042613,30.093543,Kicukiro,Niboye,1,2.0,unprotected_well,limited,high,urban,0.7620298242774597,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01540,-2.033655,30.134312,Kicukiro,Gahanga,3,1.0,unprotected_well,basic,low,rural,0.9650662473633649,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01541,-2.02406,30.108018,Kicukiro,Gahanga,1,1.0,river_lake,limited,medium,rural,0.9832131139825411,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01542,-1.978315,30.134398,Kicukiro,Masaka,0,3.0,piped,improved,high,urban,0.0085630628463388,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01543,-1.972001,30.097788,Kicukiro,Masaka,2,3.0,protected_well,limited,very_low,urban,0.9575267666882535,critical,Income level | Sanitation access | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH01544,-2.013728,30.06106,Kicukiro,Niboye,3,2.0,protected_well,basic,low,rural,0.8207407007346579,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01545,-2.035001,30.075224,Kicukiro,Niboye,3,2.0,river_lake,open_defecation,very_low,rural,0.9995711702682464,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01546,-2.040586,30.077024,Kicukiro,Niboye,1,4.0,piped,limited,low,urban,0.48529611101869746,moderate,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01547,-1.983578,30.122244,Kicukiro,Masaka,3,3.0,piped,limited,high,urban,0.2223642862690805,low,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01548,-2.041441,30.062551,Kicukiro,Niboye,0,2.0,unprotected_well,limited,medium,rural,0.8800820917691567,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01549,-2.03961,30.13799,Kicukiro,Gahanga,1,2.0,unprotected_well,improved,medium,urban,0.47249839201828514,moderate,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01550,-2.039236,30.093409,Kicukiro,Niboye,3,2.0,piped,improved,low,urban,0.28186052704927056,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01551,-2.00597,30.072407,Kicukiro,Niboye,0,3.0,protected_well,basic,medium,urban,0.2669554905462053,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01552,-2.028084,30.080992,Kicukiro,Niboye,3,3.0,protected_well,basic,very_low,urban,0.8986702490111487,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01553,-2.03177,30.130396,Kicukiro,Gahanga,1,4.0,protected_well,improved,medium,urban,0.08146707567041324,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01554,-2.01247,30.121987,Kicukiro,Gahanga,0,5.0,piped,basic,medium,urban,0.0356490602846821,low,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01555,-2.020524,30.064556,Kicukiro,Niboye,0,4.0,river_lake,basic,medium,urban,0.7521051584100059,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01556,-2.017546,30.087493,Kicukiro,Niboye,2,4.0,protected_well,limited,medium,urban,0.5872992853563188,high,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01557,-2.028633,30.13795,Kicukiro,Gahanga,0,3.0,piped,improved,medium,urban,0.027153346964811826,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01558,-1.988604,30.094388,Kicukiro,Masaka,3,2.0,piped,limited,very_low,urban,0.9306416593226758,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01559,-2.037909,30.129822,Kicukiro,Gahanga,0,5.0,protected_well,improved,low,urban,0.11651693162495111,low,Income level | Water source quality | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01560,-2.036194,30.09607,Kicukiro,Niboye,3,3.0,protected_well,improved,low,urban,0.4683990323515822,moderate,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01561,-1.995719,30.103291,Kicukiro,Masaka,3,2.0,protected_well,limited,low,rural,0.93969993871688,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01562,-2.020675,30.085634,Kicukiro,Niboye,3,4.0,piped,improved,medium,urban,0.04250363920590875,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01563,-1.97265,30.109965,Kicukiro,Masaka,2,5.0,river_lake,improved,medium,urban,0.5140686273888102,moderate,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01564,-2.047887,30.105345,Kicukiro,Gahanga,0,2.0,piped,basic,low,urban,0.34290213244023116,low,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01565,-2.006603,30.108317,Kicukiro,Gahanga,0,5.0,unprotected_well,limited,low,urban,0.8516522797194697,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01566,-1.9729,30.110141,Kicukiro,Masaka,1,5.0,piped,open_defecation,medium,urban,0.38001412209843716,moderate,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01567,-2.043129,30.07195,Kicukiro,Niboye,2,5.0,protected_well,limited,high,urban,0.22645916145577233,low,Sanitation access | Water source quality | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01568,-2.019904,30.133198,Kicukiro,Gahanga,2,2.0,river_lake,improved,medium,urban,0.8122214237826608,critical,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01569,-2.001883,30.071342,Kicukiro,Masaka,0,3.0,unprotected_well,improved,medium,urban,0.2900403625421639,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01570,-1.994976,30.091936,Kicukiro,Masaka,0,3.0,piped,improved,low,urban,0.08542844087738445,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01571,-2.034452,30.119275,Kicukiro,Gahanga,3,2.0,unprotected_well,improved,medium,urban,0.6210696372480975,high,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01572,-2.021257,30.103366,Kicukiro,Gahanga,0,2.0,protected_well,improved,low,urban,0.36082746724268666,moderate,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01573,-2.020647,30.110918,Kicukiro,Gahanga,0,4.0,protected_well,basic,medium,urban,0.18381352973270526,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01574,-2.036952,30.137372,Kicukiro,Gahanga,2,4.0,piped,basic,low,urban,0.27129767649155406,low,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01575,-2.026671,30.066902,Kicukiro,Niboye,3,4.0,unprotected_well,open_defecation,medium,urban,0.9588237275720843,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01576,-1.983121,30.123192,Kicukiro,Masaka,2,3.0,unprotected_well,basic,high,rural,0.4477334708992915,moderate,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01577,-2.0147,30.087466,Kicukiro,Niboye,2,5.0,protected_well,improved,medium,urban,0.06937655604364083,low,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01578,-2.045957,30.063705,Kicukiro,Niboye,1,3.0,piped,basic,medium,urban,0.11913002409989899,low,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01579,-2.00846,30.131573,Kicukiro,Gahanga,3,5.0,piped,limited,low,urban,0.5191540788526263,moderate,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01580,-2.029618,30.124698,Kicukiro,Gahanga,0,3.0,protected_well,improved,high,urban,0.031721586627017455,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01581,-1.988452,30.138317,Kicukiro,Masaka,1,2.0,piped,improved,medium,urban,0.059277341300926746,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01582,-2.026054,30.145834,Kicukiro,Gahanga,1,4.0,river_lake,limited,low,urban,0.9786709097171504,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01583,-1.969704,30.073465,Kicukiro,Masaka,2,4.0,piped,improved,low,urban,0.09743753594108644,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01584,-1.982015,30.091919,Kicukiro,Masaka,2,4.0,protected_well,improved,high,urban,0.03643247690036602,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01585,-2.023348,30.145722,Kicukiro,Gahanga,4,2.0,protected_well,limited,very_low,rural,0.9851844163685575,critical,Income level | Sanitation access | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH01586,-2.049479,30.079893,Kicukiro,Niboye,0,3.0,protected_well,limited,very_low,rural,0.9247355819154655,critical,Income level | Sanitation access | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH01587,-1.993489,30.09249,Kicukiro,Masaka,1,2.0,river_lake,improved,medium,urban,0.7620553829719207,critical,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01588,-2.037467,30.135164,Kicukiro,Gahanga,2,2.0,protected_well,limited,medium,urban,0.7822731642628746,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01589,-2.008599,30.070104,Kicukiro,Niboye,3,3.0,river_lake,open_defecation,very_low,rural,0.9993094427334761,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01590,-1.98513,30.124739,Kicukiro,Masaka,1,3.0,unprotected_well,open_defecation,very_low,rural,0.9953300920918577,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01591,-1.97134,30.122462,Kicukiro,Masaka,2,3.0,unprotected_well,basic,medium,urban,0.7126655298001763,high,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01592,-2.010082,30.086943,Kicukiro,Niboye,2,5.0,unprotected_well,open_defecation,medium,urban,0.9144431157273392,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01593,-2.039206,30.069066,Kicukiro,Niboye,3,4.0,piped,basic,high,urban,0.04655100633624728,low,Sanitation access | Number of children under 5 | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01594,-2.030279,30.141472,Kicukiro,Gahanga,3,3.0,piped,improved,very_low,urban,0.4315011968923158,moderate,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01595,-1.999231,30.126932,Kicukiro,Masaka,0,2.0,protected_well,limited,medium,rural,0.6641446938379003,high,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01596,-1.993606,30.06783,Kicukiro,Masaka,1,2.0,protected_well,improved,medium,urban,0.19105172792359548,low,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01597,-1.962662,30.086921,Kicukiro,Masaka,3,5.0,piped,improved,high,urban,0.008285302152860033,low,Number of children under 5 | Meal frequency (low) | Income level,Referral — CHW multi-child nutrition screening
HH01598,-2.010128,30.126271,Kicukiro,Gahanga,0,3.0,piped,improved,high,urban,0.0085630628463388,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01599,-2.041511,30.145212,Kicukiro,Gahanga,2,3.0,protected_well,limited,medium,urban,0.693291382734398,high,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01600,-1.998511,30.130424,Kicukiro,Masaka,2,3.0,piped,improved,low,urban,0.14993458634377527,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01601,-2.001622,30.147187,Kicukiro,Masaka,1,4.0,piped,improved,medium,urban,0.022888002919258677,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01602,-1.98442,30.143988,Kicukiro,Masaka,2,2.0,piped,open_defecation,medium,rural,0.7655889063144677,critical,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01603,-2.008852,30.129316,Kicukiro,Gahanga,3,1.0,protected_well,basic,low,rural,0.8795634593517964,critical,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH01604,-2.020468,30.085604,Kicukiro,Niboye,2,5.0,unprotected_well,improved,medium,urban,0.22509899368989378,low,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01605,-2.015349,30.109906,Kicukiro,Gahanga,1,2.0,piped,limited,medium,urban,0.43164889936320705,moderate,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01606,-2.023995,30.106131,Kicukiro,Gahanga,0,2.0,river_lake,open_defecation,medium,rural,0.9889293647644333,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01607,-2.032787,30.082266,Kicukiro,Niboye,0,4.0,protected_well,improved,high,urban,0.019607128683010004,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01608,-2.00847,30.0831,Kicukiro,Niboye,2,3.0,piped,limited,medium,urban,0.3918497383184425,moderate,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01609,-2.018486,30.093741,Kicukiro,Niboye,4,1.0,protected_well,limited,medium,rural,0.9123442170467968,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01610,-1.975794,30.121473,Kicukiro,Masaka,2,2.0,piped,improved,high,urban,0.026176512212233615,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01611,-1.96045,30.06936,Kicukiro,Masaka,0,5.0,piped,limited,low,urban,0.30350937137372835,low,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01612,-2.010123,30.092509,Kicukiro,Niboye,2,4.0,protected_well,improved,high,urban,0.03643247690036602,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01613,-2.036825,30.075644,Kicukiro,Niboye,2,4.0,piped,improved,medium,urban,0.031229844143104347,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01614,-2.022588,30.064575,Kicukiro,Niboye,3,1.0,unprotected_well,limited,low,rural,0.9896600540656539,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01615,-2.000349,30.085443,Kicukiro,Masaka,2,4.0,piped,improved,medium,urban,0.031229844143104347,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01616,-1.976583,30.085602,Kicukiro,Masaka,1,4.0,piped,basic,high,urban,0.02520487701716214,low,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01617,-2.041035,30.145634,Kicukiro,Gahanga,0,3.0,river_lake,limited,medium,urban,0.9432991114157379,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01618,-2.010792,30.12622,Kicukiro,Gahanga,3,2.0,piped,improved,low,urban,0.28186052704927056,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01619,-2.016217,30.095179,Kicukiro,Niboye,3,4.0,protected_well,improved,low,urban,0.3541552289733052,moderate,Income level | Water source quality | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01620,-1.987534,30.063096,Kicukiro,Masaka,2,2.0,piped,basic,high,urban,0.08694508774350629,low,Meal frequency (low) | Sanitation access | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01621,-2.0131,30.126598,Kicukiro,Gahanga,0,1.0,river_lake,basic,very_low,rural,0.9923514717961254,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01622,-1.960869,30.060028,Kicukiro,Masaka,0,2.0,protected_well,improved,low,urban,0.36082746724268666,moderate,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01623,-2.00527,30.115443,Kicukiro,Gahanga,0,2.0,protected_well,improved,low,urban,0.36082746724268666,moderate,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01624,-2.007222,30.072966,Kicukiro,Niboye,1,4.0,piped,limited,medium,urban,0.22914821716108996,low,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01625,-2.008133,30.086399,Kicukiro,Niboye,2,1.0,unprotected_well,limited,high,rural,0.8731961545966437,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01626,-2.044785,30.087432,Kicukiro,Niboye,0,3.0,piped,improved,medium,urban,0.027153346964811826,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01627,-2.038471,30.082158,Kicukiro,Niboye,1,2.0,protected_well,limited,low,urban,0.8950077861821883,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
