household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural,risk_score,risk_tier,top_drivers,intervention
HH00001,-1.955656,30.047895,Nyarugenge,Gitega,2,5.0,piped,open_defecation,low,urban,0.6817581326403982,high,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01283,-2.046805,30.08479,Kicukiro,Niboye,1,3.0,protected_well,improved,low,urban,0.2464259817065575,low,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01284,-1.969688,30.121064,Kicukiro,Masaka,3,2.0,protected_well,limited,very_low,rural,0.972737697179997,critical,Income level | Sanitation access | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH01285,-1.994585,30.086952,Kicukiro,Masaka,4,3.0,unprotected_well,improved,low,rural,0.7253545622254916,high,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01286,-1.991707,30.123169,Kicukiro,Masaka,3,5.0,piped,limited,high,urban,0.07906986589112017,low,Sanitation access | Number of children under 5 | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01287,-1.98247,30.076019,Kicukiro,Masaka,1,3.0,piped,limited,low,urban,0.5561136584280774,high,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01288,-2.011442,30.09489,Kicukiro,Niboye,1,4.0,piped,improved,very_low,urban,0.15197771014659942,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01289,-2.038121,30.140564,Kicukiro,Gahanga,5,2.0,piped,open_defecation,very_low,rural,0.9842474421746816,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01290,-1.965816,30.083099,Kicukiro,Masaka,2,1.0,river_lake,open_defecation,low,rural,0.9982314056042879,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01291,-2.018475,30.12118,Kicukiro,Gahanga,3,2.0,piped,basic,high,urban,0.09339931910968133,low,Meal frequency (low) | Sanitation access | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01292,-1.99866,30.058494,Kicukiro,Masaka,0,2.0,unprotected_well,limited,high,urban,0.6625711275845997,high,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01293,-2.016888,30.060612,Kicukiro,Niboye,0,3.0,piped,improved,medium,urban,0.02310793562982779,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01294,-2.040087,30.105916,Kicukiro,Gahanga,1,4.0,piped,open_defecation,medium,urban,0.46326830432562877,moderate,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01295,-2.008414,30.093539,Kicukiro,Niboye,0,1.0,unprotected_well,open_defecation,low,rural,0.9902859463147122,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01296,-2.004922,30.101901,Kicukiro,Masaka,0,1.0,protected_well,improved,very_low,rural,0.6707582620909109,high,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH01297,-2.028309,30.074706,Kicukiro,Niboye,1,3.0,unprotected_well,open_defecation,medium,rural,0.94201061847238,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01298,-2.007705,30.07143,Kicukiro,Niboye,0,2.0,piped,open_defecation,high,urban,0.36975580356658233,moderate,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01299,-2.041881,30.130999,Kicukiro,Gahanga,0,4.0,protected_well,improved,medium,urban,0.046421625811331815,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01300,-2.013843,30.138674,Kicukiro,Gahanga,0,4.0,protected_well,limited,low,urban,0.6624012110090832,high,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01301,-2.035558,30.058908,Kicukiro,Niboye,0,3.0,unprotected_well,limited,very_low,rural,0.9714716378134665,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01302,-2.038989,30.142714,Kicukiro,Gahanga,1,5.0,piped,basic,medium,urban,0.03944061684291982,low,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01303,-2.020662,30.089205,Kicukiro,Niboye,0,4.0,piped,improved,low,urban,0.04354218214010762,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01304,-1.970005,30.067688,Kicukiro,Masaka,3,3.0,piped,basic,low,urban,0.37218342524936543,moderate,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01305,-2.020263,30.113066,Kicukiro,Gahanga,2,2.0,piped,basic,medium,urban,0.19109764983095712,low,Meal frequency (low) | Income level | Sanitation access,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01306,-2.009368,30.113656,Kicukiro,Gahanga,0,4.0,piped,improved,high,urban,0.004822831495418031,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01307,-2.037097,30.060618,Kicukiro,Niboye,0,4.0,piped,improved,low,urban,0.04354218214010762,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01308,-1.994905,30.136165,Kicukiro,Masaka,4,1.0,unprotected_well,improved,low,rural,0.8744432899932946,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01309,-1.976668,30.062993,Kicukiro,Masaka,3,3.0,river_lake,improved,high,urban,0.41911941583920037,moderate,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01310,-2.010209,30.094889,Kicukiro,Niboye,1,2.0,unprotected_well,improved,medium,urban,0.3777812836193373,moderate,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01311,-2.027672,30.123478,Kicukiro,Gahanga,4,1.0,unprotected_well,open_defecation,medium,rural,0.9893904306447989,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01312,-1.96677,30.058782,Kicukiro,Masaka,3,4.0,piped,improved,low,urban,0.09290222773121663,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01313,-2.041694,30.131775,Kicukiro,Gahanga,1,4.0,piped,basic,low,urban,0.1722261876051057,low,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01314,-2.048374,30.114434,Kicukiro,Gahanga,0,3.0,protected_well,improved,high,urban,0.025524650039870745,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01315,-2.022432,30.126333,Kicukiro,Gahanga,1,2.0,piped,improved,medium,urban,0.04821872309178607,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01316,-2.047389,30.077059,Kicukiro,Niboye,5,1.0,piped,open_defecation,medium,rural,0.914992724036443,critical,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01317,-1.975451,30.080476,Kicukiro,Masaka,4,1.0,protected_well,limited,very_low,rural,0.9868275445292444,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01318,-1.989095,30.079374,Kicukiro,Masaka,0,3.0,piped,basic,medium,urban,0.0764056161958067,low,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01319,-2.015181,30.104764,Kicukiro,Gahanga,0,3.0,river_lake,limited,low,rural,0.9740842208659629,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01320,-2.025525,30.095132,Kicukiro,Niboye,5,1.0,unprotected_well,open_defecation,low,rural,0.9973439903225116,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01321,-2.017936,30.080563,Kicukiro,Niboye,3,2.0,protected_well,basic,medium,urban,0.5139440279104072,moderate,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01322,-1.966345,30.067691,Kicukiro,Masaka,1,5.0,protected_well,limited,medium,urban,0.33588264586244415,low,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01323,-2.031421,30.107858,Kicukiro,Gahanga,2,3.0,unprotected_well,improved,medium,urban,0.3270843483233699,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01324,-2.045693,30.146726,Kicukiro,Gahanga,2,3.0,protected_well,improved,low,urban,0.30130787100829587,low,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01325,-1.982529,30.076443,Kicukiro,Masaka,0,2.0,unprotected_well,improved,medium,urban,0.31499484200438216,low,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01326,-2.018225,30.098642,Kicukiro,Niboye,1,2.0,protected_well,open_defecation,low,rural,0.9598102603370414,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01327,-2.039152,30.086428,Kicukiro,Niboye,2,1.0,unprotected_well,improved,very_low,rural,0.9247366269948284,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01328,-1.974385,30.100893,Kicukiro,Masaka,1,2.0,protected_well,improved,medium,urban,0.14637263843076925,low,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01329,-2.043561,30.101942,Kicukiro,Niboye,2,3.0,piped,improved,medium,urban,0.039122991690169646,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01330,-2.026006,30.135525,Kicukiro,Gahanga,2,4.0,piped,open_defecation,medium,urban,0.5313166734801333,moderate,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01331,-1.967179,30.067476,Kicukiro,Masaka,1,2.0,piped,improved,high,urban,0.01644655936396084,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01332,-1.977658,30.144307,Kicukiro,Masaka,1,4.0,unprotected_well,limited,medium,urban,0.7432921937458584,high,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01333,-2.033372,30.1093,Kicukiro,Gahanga,2,3.0,piped,improved,medium,urban,0.039122991690169646,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01334,-2.028359,30.090433,Kicukiro,Niboye,1,4.0,protected_well,improved,high,urban,0.020668623895558992,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01335,-2.005929,30.111148,Kicukiro,Gahanga,0,2.0,piped,basic,medium,urban,0.11935640636362296,low,Meal frequency (low) | Income level | Sanitation access,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01336,-2.007914,30.062642,Kicukiro,Niboye,2,4.0,protected_well,basic,medium,urban,0.2288137698711064,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01337,-1.990968,30.147679,Kicukiro,Masaka,0,2.0,piped,improved,very_low,urban,0.2671306272506359,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01338,-2.020729,30.083959,Kicukiro,Niboye,5,2.0,river_lake,open_defecation,medium,rural,0.9959670730456447,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01339,-2.021997,30.126526,Kicukiro,Gahanga,2,3.0,unprotected_well,improved,low,rural,0.6041003896287501,high,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01340,-2.035054,30.124208,Kicukiro,Gahanga,2,2.0,protected_well,improved,very_low,urban,0.6826637841096326,high,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01341,-2.018936,30.121569,Kicukiro,Gahanga,3,2.0,unprotected_well,improved,high,urban,0.25897459655910987,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01342,-2.006272,30.142764,Kicukiro,Gahanga,3,1.0,unprotected_well,open_defecation,medium,rural,0.9862839771837741,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01343,-2.006795,30.112931,Kicukiro,Gahanga,1,5.0,piped,improved,very_low,urban,0.0995297724258243,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01344,-2.042386,30.091551,Kicukiro,Niboye,4,2.0,unprotected_well,basic,very_low,rural,0.9782146738691075,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01345,-2.044047,30.146076,Kicukiro,Gahanga,3,4.0,protected_well,limited,low,urban,0.81670357783373,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01346,-1.982637,30.118041,Kicukiro,Masaka,3,2.0,piped,improved,low,urban,0.2163195384304491,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01347,-2.006331,30.064278,Kicukiro,Niboye,1,4.0,piped,open_defecation,low,urban,0.7276790131809416,high,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01348,-1.975672,30.08361,Kicukiro,Masaka,2,1.0,protected_well,open_defecation,very_low,rural,0.9934619008362174,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01349,-2.035324,30.14173,Kicukiro,Gahanga,0,3.0,piped,improved,very_low,urban,0.18210449865056946,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01350,-2.035943,30.106326,Kicukiro,Gahanga,0,3.0,piped,improved,high,urban,0.007769449218182937,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01351,-2.007244,30.063572,Kicukiro,Niboye,1,3.0,piped,limited,high,urban,0.1170944034945672,low,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01352,-2.024937,30.112465,Kicukiro,Gahanga,0,3.0,river_lake,limited,low,rural,0.9740842208659629,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01353,-1.99053,30.070399,Kicukiro,Masaka,0,1.0,unprotected_well,open_defecation,high,rural,0.915932165151158,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01354,-2.019582,30.079425,Kicukiro,Niboye,1,3.0,unprotected_well,improved,medium,urban,0.26909200534894673,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01355,-2.014424,30.072305,Kicukiro,Niboye,1,3.0,protected_well,improved,medium,urban,0.09444897741365703,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01356,-2.045151,30.145906,Kicukiro,Gahanga,0,2.0,unprotected_well,limited,low,urban,0.9483440112032915,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01357,-2.010068,30.111525,Kicukiro,Gahanga,2,4.0,piped,basic,high,urban,0.0281315775486874,low,Sanitation access | Number of children under 5 | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01358,-1.975258,30.136573,Kicukiro,Masaka,0,3.0,protected_well,improved,high,urban,0.025524650039870745,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01359,-1.98933,30.07988,Kicukiro,Masaka,2,2.0,piped,limited,high,urban,0.22394395967874453,low,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01360,-2.04998,30.099443,Kicukiro,Niboye,3,2.0,piped,basic,low,urban,0.4935239730256373,moderate,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01361,-1.986044,30.101983,Kicukiro,Masaka,2,2.0,river_lake,limited,low,rural,0.9904455840791941,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01362,-2.033868,30.058418,Kicukiro,Niboye,2,2.0,piped,improved,medium,urban,0.06256368465560819,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01363,-2.049999,30.060675,Kicukiro,Niboye,2,4.0,protected_well,limited,low,urban,0.7724300229735799,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01364,-2.016718,30.135597,Kicukiro,Gahanga,1,2.0,protected_well,improved,high,urban,0.05344161398657553,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01365,-2.034938,30.11538,Kicukiro,Gahanga,0,2.0,river_lake,basic,very_low,rural,0.9809823742891599,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01366,-2.031952,30.071478,Kicukiro,Niboye,1,2.0,piped,improved,medium,urban,0.04821872309178607,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01367,-2.032497,30.104688,Kicukiro,Gahanga,2,5.0,unprotected_well,basic,very_low,urban,0.8578666616614768,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01368,-1.973879,30.08559,Kicukiro,Masaka,3,5.0,unprotected_well,improved,medium,urban,0.19141502419496398,low,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01369,-2.047008,30.11395,Kicukiro,Gahanga,1,3.0,protected_well,limited,low,rural,0.8089813938000721,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01370,-2.039954,30.089343,Kicukiro,Niboye,1,2.0,river_lake,limited,low,rural,0.9875916826478015,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01371,-2.028889,30.060084,Kicukiro,Niboye,4,1.0,river_lake,limited,very_low,rural,0.9988141245845797,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01372,-2.041021,30.111331,Kicukiro,Gahanga,0,2.0,river_lake,open_defecation,low,rural,0.9952147406353765,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01373,-2.01193,30.073644,Kicukiro,Niboye,5,1.0,piped,limited,very_low,rural,0.9669596163606087,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01374,-2.005568,30.114025,Kicukiro,Gahanga,3,3.0,protected_well,basic,medium,urban,0.39172154948650123,moderate,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01375,-2.044464,30.134644,Kicukiro,Gahanga,2,4.0,piped,improved,medium,urban,0.02438187859077532,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01376,-2.017945,30.141187,Kicukiro,Gahanga,2,1.0,protected_well,limited,very_low,rural,0.9779013222626777,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01377,-1.994922,30.110238,Kicukiro,Masaka,1,5.0,piped,improved,medium,urban,0.011690275628086753,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01378,-2.010013,30.075453,Kicukiro,Niboye,0,3.0,unprotected_well,basic,high,urban,0.2465381634179149,low,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01379,-2.00817,30.116955,Kicukiro,Gahanga,3,5.0,protected_well,basic,very_low,urban,0.6926695523593447,high,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01380,-2.032378,30.09571,Kicukiro,Niboye,4,1.0,unprotected_well,limited,low,rural,0.9884156512214087,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01381,-2.024792,30.136413,Kicukiro,Gahanga,1,3.0,piped,basic,medium,urban,0.09816580787485345,low,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01382,-2.018075,30.140048,Kicukiro,Gahanga,0,4.0,piped,improved,low,urban,0.04354218214010762,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01383,-1.985422,30.102824,Kicukiro,Masaka,3,1.0,river_lake,basic,high,rural,0.8680949467570738,critical,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01384,-2.017334,30.092912,Kicukiro,Niboye,0,4.0,protected_well,improved,medium,urban,0.046421625811331815,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01385,-2.049019,30.139766,Kicukiro,Gahanga,3,4.0,protected_well,improved,low,urban,0.2568895275057178,low,Income level | Water source quality | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01386,-2.041303,30.133744,Kicukiro,Gahanga,2,4.0,unprotected_well,basic,medium,urban,0.5115864200646163,moderate,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01387,-2.032157,30.143511,Kicukiro,Gahanga,2,3.0,unprotected_well,limited,high,urban,0.6740302521362598,high,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01388,-2.040553,30.112044,Kicukiro,Gahanga,1,3.0,protected_well,basic,low,urban,0.536986375608414,moderate,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01389,-1.999152,30.104643,Kicukiro,Masaka,2,4.0,piped,open_defecation,medium,urban,0.5313166734801333,moderate,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01390,-2.017363,30.065718,Kicukiro,Niboye,2,5.0,piped,improved,medium,urban,0.015199983723491092,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01391,-2.014687,30.122164,Kicukiro,Gahanga,2,3.0,protected_well,improved,low,urban,0.30130787100829587,low,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01392,-2.036603,30.102832,Kicukiro,Niboye,1,5.0,piped,limited,very_low,urban,0.5833827603779362,high,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01393,-2.00548,30.085846,Kicukiro,Niboye,3,3.0,piped,improved,low,urban,0.14364572882404517,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01394,-2.037631,30.07941,Kicukiro,Niboye,1,2.0,unprotected_well,basic,high,urban,0.41548823231306553,moderate,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01395,-2.042148,30.120822,Kicukiro,Gahanga,0,5.0,protected_well,open_defecation,low,urban,0.8062131701917391,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01396,-2.038711,30.096797,Kicukiro,Niboye,1,4.0,piped,improved,medium,urban,0.018734102401651444,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01397,-1.970469,30.133146,Kicukiro,Masaka,1,2.0,piped,improved,medium,urban,0.04821872309178607,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01398,-2.009673,30.146837,Kicukiro,Gahanga,1,5.0,piped,basic,low,urban,0.11332670574147756,low,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01399,-2.001877,30.147414,Kicukiro,Masaka,1,4.0,protected_well,improved,medium,urban,0.05998699387061227,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01400,-1.96448,30.136193,Kicukiro,Masaka,3,4.0,piped,basic,low,urban,0.2650452396393142,low,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01401,-2.042303,30.085745,Kicukiro,Niboye,3,3.0,protected_well,basic,medium,urban,0.39172154948650123,moderate,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01402,-2.014804,30.082722,Kicukiro,Niboye,3,3.0,protected_well,improved,medium,urban,0.15352299276036105,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01403,-2.020594,30.129754,Kicukiro,Gahanga,0,2.0,river_lake,limited,low,urban,0.9838769807211939,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01404,-2.009675,30.077514,Kicukiro,Niboye,2,4.0,river_lake,basic,high,urban,0.5402849465451242,moderate,Water source quality | Sanitation access | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01405,-2.034491,30.090269,Kicukiro,Niboye,0,4.0,piped,improved,low,urban,0.04354218214010762,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01406,-1.961941,30.14128,Kicukiro,Masaka,0,4.0,piped,improved,low,urban,0.04354218214010762,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01407,-1.987266,30.108075,Kicukiro,Masaka,0,5.0,piped,limited,medium,urban,0.10248168168026824,low,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01408,-1.970386,30.14077,Kicukiro,Masaka,3,2.0,piped,improved,low,urban,0.2163195384304491,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01409,-2.013574,30.111642,Kicukiro,Gahanga,2,3.0,protected_well,improved,high,urban,0.043334487964008954,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01410,-1.962951,30.109204,Kicukiro,Masaka,3,4.0,piped,improved,medium,urban,0.031736549216474695,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01411,-2.031051,30.114765,Kicukiro,Gahanga,2,3.0,piped,open_defecation,low,rural,0.8514980033665809,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01412,-2.030599,30.133775,Kicukiro,Gahanga,2,5.0,protected_well,open_defecation,high,urban,0.437931268339015,moderate,Sanitation access | Water source quality | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01413,-2.022266,30.122277,Kicukiro,Gahanga,1,1.0,river_lake,limited,medium,rural,0.9763074541421984,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01414,-2.009596,30.135893,Kicukiro,Gahanga,1,5.0,protected_well,limited,low,urban,0.6112111998439484,high,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01415,-1.962966,30.143418,Kicukiro,Masaka,0,2.0,protected_well,improved,high,urban,0.04107735395269281,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH01416,-1.978714,30.092043,Kicukiro,Masaka,3,2.0,piped,basic,very_low,urban,0.7459717607240088,high,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
